Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d041497	7	0.00890560392504847	4505	0.743125318591416
ZmLnc-gene0419	8	0.00882086874211821	172	4.1476006848107e-06
Zm00001d052773	7	0.00884070371371101	461	2.76771568550119e-05
Zm00001d026038	7	0.0089128277173632	5156	0.844587126372389
Zm00001d010732	7	0.00890078783949414	3522	0.534565665324063
Zm00001d034166	7	0.00890763106471109	5163	0.892827655895343
Zm00001d010936	7	0.00888291058418014	1392	0.248970039087075
Zm00001d046935	7	0.0088911153510062	1779	0.188236290829661
Zm00001d018616	7	0.00888441585412029	1002	0.132485066604028
Zm00001d021931	7	0.00890390973783394	4235	0.752957627098592
Zm00001d008996	7	0.0089077949823228	4841	0.825096826423525
Zm00001d006940	7	0.0088978675283609	3104	0.570480257047609
Zm00001d005961	8	0.00886797935949384	362	0.049620528114446
Zm00001d052270	7	0.00888283689711801	1161	0.120697956349923
Zm00001d020526	7	0.00890550966193741	4698	0.76877590086574
Zm00001d024815	7	0.00890946818515316	5519	0.915704871099649
Zm00001d043588	7	0.0088956343246573	2904	0.543917078794885
Zm00001d043489	7	0.00891094876374676	5717	0.939390957903029
Zm00001d038084	7	0.00889747770091211	2768	0.308408894511779
Zm00001d007716	7	0.00889066571932196	1835	0.17571272639108
ZmLnc-gene5690	7	0.00890437641646789	4482	0.775086031409321
ZmLnc-gene8801	7	0.00889580451937179	2493	0.34309677706106
Zm00001d042615	7	0.00889082453924938	1697	0.286184199493599
ZmLnc-gene4785	7	0.00887991496269566	948	0.171598931965074
Zm00001d002890	7	0.0089116274330947	5326	0.830988435523156
Zm00001d044095	7	0.00889171940544726	1575	0.240461520312375
Zm00001d025985	6	0.00890971528849354	5188	0.830423472729318
Zm00001d015200	7	0.00887970744232412	724	0.10590147233908
Zm00001d013914	7	0.00887607406097532	516	0.0282629876960515
Zm00001d049239	7	0.00888751733514821	649	0.0400409883974868
Zm00001d042146	7	0.00886624161631206	339	0.0188348151806701
Zm00001d029901	7	0.00884211506134707	630	4.5580833791149e-05
Zm00001d015481	8	0.00882960783368144	331	2.66156852430286e-05
Zm00001d022147	7	0.00889009535650573	2417	0.440153351785337
Zm00001d006440	7	0.00888321427709535	1427	0.164744266976758
Zm00001d019461	7	0.00890757717530713	5089	0.873661230319352
Zm00001d006886	7	0.00890807567717459	4470	0.630225336032138
Zm00001d028018	7	0.00889829772243163	3205	0.574379214175785
Zm00001d014770	7	0.00889473419250906	2830	0.504897970501829
Zm00001d053028	7	0.00890308195234406	4204	0.733459833264203
Zm00001d018724	7	0.00889962889879779	3473	0.512471191309298
Zm00001d049134	7	0.00887122749400187	244	0.00377065649373353
Zm00001d024625	7	0.00888279000598772	866	0.0508490342977097
Zm00001d049561	7	0.00884780262166574	438	9.41372317699772e-05
Zm00001d045672	8	0.0088332562586709	277	1.89553411302058e-05
Zm00001d034409	7	0.00889994270206965	3597	0.617000990385707
Zm00001d014612	7	0.00889488867985273	2982	0.518604762563599
Zm00001d018624	7	0.00891033984712452	5576	0.922774061439546
Zm00001d012593	7	0.00890813855524649	5094	0.837372981319891
ZmLnc-gene1717	7	0.00890582612456311	4680	0.795847087493165
Zm00001d000060	7	0.00890339151263928	4194	0.601076968015788
ZmLnc-gene0070	7	0.0088904487491556	2391	0.401484151769109
Zm00001d044620	7	0.00890715730936649	4860	0.825317537985518
Zm00001d003127	7	0.00890891112972264	4897	0.819965653055729
Zm00001d002546	7	0.00890643442440116	4736	0.772531130546163
Zm00001d049133	7	0.00889888258420911	3266	0.575730630413716
Zm00001d043993	7	0.00891151506347913	5734	0.920902217326882
Zm00001d042998	7	0.00890077214582486	3002	0.331148280571938
Zm00001d041595	7	0.00888268952666127	1478	0.103584731313897
Zm00001d036565	7	0.00890478255643387	3932	0.658452340398143
Zm00001d006613	7	0.00890678911726831	4689	0.787427844577199
Zm00001d050182	7	0.0089081340639262	5105	0.87450687326409
Zm00001d046531	7	0.00890473543332246	4481	0.775369290701517
ZmLnc-gene4263	7	0.00888917174764281	1991	0.238259602767961
Zm00001d012553	7	0.00888082772119072	850	0.130111034953762
Zm00001d049718	7	0.00889733656491352	2979	0.519379140411424
Zm00001d028749	7	0.00891101617660743	5506	0.899939657649934
Zm00001d040231	8	0.00882358669547851	275	6.71151598925667e-06
Zm00001d021753	8	0.0088557783972838	284	0.000692124009461259
ZmCirc05447	7	0.0088589887260174	203	0.00954228269715177
Zm00001d019337	7	0.00887709976054415	414	0.0586215367353514
ZmLnc-gene5084	7	0.00886850905046194	518	0.0826407491801547
Zm00001d002982	7	0.00887702616985599	1251	0.168235206158449
Zm00001d046322	7	0.00888787946468994	1768	0.264376378931591
Zm00001d006608	7	0.00890299671488315	4130	0.710356512106306
Zm00001d050747	7	0.00890574532345671	4282	0.719120345748724
