Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d028818	6	0.00678393634015512	50	0.0332034364661206
Zm00001d049267	7	0.00674675578052008	2	0.00210737921558835
Zm00001d026540	6	0.00679099489940331	76	0.058037283347729
Zm00001d004120	7	0.00675575974903062	5	0.00421027064574476
Zm00001d021314	7	0.00676993126824546	9	0.0134117632930726
Zm00001d029973	7	0.00677693102025766	21	0.0222826065634853
Zm00001d020450	6	0.00678852824269021	38	0.0680428205985717
Zm00001d034799	6	0.00679110218601081	79	0.0633485989280834
Zm00001d052003	7	0.00676460148519612	8	0.00855489341255823
Zm00001d011355	6	0.00677839149536354	17	0.0261709503246123
Zm00001d048132	7	0.00676130601780266	3	0.00760646452030423
Zm00001d048442	6	0.00678091615764151	11	0.0370983105992093
Zm00001d043370	6	0.00677952290558742	17	0.0338820270098381
Zm00001d048338	6	0.00679245548033743	72	0.0693107663166505
Zm00001d025680	7	0.00676338636964583	4	0.00763825537296331
Zm00001d018199	6	0.00677917245470001	33	0.0219889613671097
Zm00001d006344	6	0.00678017638535762	31	0.0318852608038303
Zm00001d014344	7	0.00674918628146658	5	0.0028450566256517
Zm00001d017047	7	0.00676591761364009	12	0.00865377898004413
Zm00001d005106	6	0.00678495060687492	12	0.0649520416975822
Zm00001d000270	6	0.00678969282947012	62	0.131605525381538
Zm00001d017174	6	0.00679162376642607	58	0.0617817966897405
Zm00001d019595	7	0.00677251780110899	6	0.0214465677194454
Zm00001d020549	7	0.00676489128524629	5	0.00846846309666208
Zm00001d002944	7	0.00673932508326714	4	0.00126984964125015
Zm00001d039120	6	0.00678955579852196	46	0.0545809095906633
Zm00001d031429	6	0.00678394823595427	33	0.0444072666898887
Zm00001d041445	6	0.00678481376727497	41	0.0359422652156299
Zm00001d024340	7	0.00673951586105318	1	0.00104978900774536
Zm00001d049399	6	0.00678648001617353	63	0.0526859957817969
Zm00001d047676	7	0.0067411599325492	1	0.00153883398561637
Zm00001d005323	6	0.00678109741161459	27	0.0291102457080571
Zm00001d000021	6	0.0067817928036304	33	0.0438924237335433
Zm00001d026137	6	0.00679561427083388	73	0.0833269234741121
Zm00001d019191	6	0.0067905896250322	56	0.100969879479751
Zm00001d040036	7	0.00678226539497547	36	0.0312944921536733
Zm00001d044754	7	0.00676719874267852	6	0.012535196927686
Zm00001d020642	6	0.00679402108583165	47	0.12528074409527
Zm00001d039395	7	0.00676167235054956	6	0.0102070715295078
Zm00001d016606	6	0.00679582913946139	70	0.100813603031337
Zm00001d031913	7	0.00675038452109566	1	0.00294452816645176
Zm00001d009424	6	0.00678572415187218	20	0.0467488147460774
Zm00001d033447	7	0.00676995792345376	11	0.0141775337485412
Zm00001d013335	7	0.00676110218854366	6	0.00772047347643338
Zm00001d050411	6	0.00678607528048746	26	0.0540451690349859
Zm00001d037369	6	0.0067871318611434	56	0.03929982976932
Zm00001d019253	7	0.00677405347102938	8	0.0222102923135316
ZemaCp011	6	0.00679793975202346	73	0.155096474055514
Zm00001d006176	6	0.00679840264994926	83	0.132645594523781
Zm00001d053863	6	0.0067945401314738	70	0.0957190630189583
Zm00001d023507	7	0.00676437084575836	10	0.00771173807394172
Zm00001d041457	7	0.00677224512945382	14	0.0226034918235558
Zm00001d020851	6	0.00678771535370247	48	0.0487024805862465
Zm00001d042747	7	0.00674237882452997	1	0.00142248487853069
Zm00001d026485	7	0.00676271247918199	20	0.0073603834349668
Zm00001d049543	7	0.00676504506678487	3	0.0128007223880575
Zm00001d007077	6	0.00679478775015028	64	0.105293525862991
Zm00001d002032	7	0.00674935701198223	1	0.00307537617271967
Zm00001d039400	6	0.00678305913994755	49	0.0347342667241324
