Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d008229	8	0.00356142123619547	2974	0.354956563845917
Zm00001d008427	8	0.00355871430946788	1199	0.0962690554715677
Zm00001d008440	8	0.00355986285550516	1916	0.259051556300799
Zm00001d008645	8	0.00356249512514987	4034	0.609873648232895
Zm00001d008681	8	0.00355833238392603	1353	0.114204216400947
Zm00001d008706	8	0.00356079946709588	2751	0.368261000682169
Zm00001d008985	8	0.00356134260098755	2560	0.344026626479089
Zm00001d009007	8	0.00355926553423576	1217	0.133909343190962
Zm00001d009028	8	0.00355960211947077	1898	0.166357029292978
Zm00001d009103	8	0.00355868206829476	1262	0.122875852072905
Zm00001d009605	8	0.00355996951400253	2028	0.210713487019449
Zm00001d009877	8	0.00355947195551236	1692	0.16000722822226
Zm00001d009910	8	0.00356319734102748	5385	0.884597380280606
Zm00001d009929	8	0.00356082073355808	2763	0.36932363978805
Zm00001d010056	8	0.00355809538099797	799	0.0961026568560291
Zm00001d010112	8	0.00355617700959469	243	0.0223384770101926
Zm00001d010314	8	0.00356206146359033	4032	0.622436591381918
Zm00001d010535	8	0.00356082415140606	2559	0.324815727727408
Zm00001d010536	8	0.00355896619003438	1691	0.120024025139302
Zm00001d010606	8	0.0035582864976946	1216	0.0767456834180658
Zm00001d010654	8	0.0035604827787719	2232	0.356903791393767
Zm00001d010672	8	0.00355840140511454	1305	0.087979017950739
Zm00001d010715	8	0.00355965145523729	1765	0.219803632858806
Zm00001d011069	8	0.00355854931667817	1375	0.10798490342
Zm00001d011073	8	0.00355956872372808	1469	0.166029053812029
Zm00001d011093	8	0.00356246775688196	4223	0.588446806490767
Zm00001d011147	8	0.00355887438606006	1631	0.109185539604884
Zm00001d011204	8	0.00356179242605984	4058	0.649211463934967
Zm00001d011285	8	0.00355846587787411	1296	0.155575329569348
Zm00001d011412	8	0.00356028649067056	2468	0.363561725420709
Zm00001d011448	8	0.00355898212343788	1574	0.105690966919334
Zm00001d011467	8	0.00355645429133909	772	0.0425601355529948
Zm00001d011513	8	0.00355922986827929	1633	0.126108159271669
Zm00001d011569	8	0.00356145618629142	3082	0.375029629123794
Zm00001d011585	8	0.00355995433090814	1782	0.191568745096071
Zm00001d011596	8	0.00355984919153317	1877	0.175593839452821
Zm00001d011797	8	0.0035604751850193	2255	0.249469993368076
Zm00001d011826	8	0.00356006251328173	2007	0.181655623007445
Zm00001d011887	8	0.00356042240933362	2396	0.295164123883054
Zm00001d012287	8	0.00356079528978494	2748	0.314088940419765
Zm00001d012312	8	0.00355812306131155	1122	0.0831751377331852
Zm00001d012463	8	0.0035620850253095	4356	0.77243219616651
Zm00001d012600	8	0.00355798883476931	827	0.0804857920326944
Zm00001d012646	8	0.00356182054389985	3577	0.500309364994511
Zm00001d012820	8	0.00355806125517676	723	0.0511516331817821
Zm00001d013022	8	0.00355715374856331	372	0.0368991937176248
Zm00001d013039	8	0.00355996306117159	2253	0.332316389024149
Zm00001d013146	8	0.00356150975244371	3266	0.482855063882063
Zm00001d013191	8	0.00356089934572154	2738	0.339442562403284
Zm00001d013240	8	0.00356027775882072	2097	0.219022638902249
Zm00001d013295	8	0.00356051277441132	2167	0.284210478777751
Zm00001d013324	8	0.00355896049956771	1599	0.127569321846653
Zm00001d013399	8	0.00356247307845667	4047	0.565547172904288
Zm00001d013443	8	0.00356070680904659	2609	0.308366727614412
Zm00001d013528	8	0.00356222564204988	4423	0.74264216882234
Zm00001d013534	8	0.00355820117520389	1340	0.0728115261306522
Zm00001d013549	8	0.00355626640171836	234	0.0248211782583177
Zm00001d013814	8	0.00355991941028252	1600	0.252366084698815
Zm00001d013918	8	0.00355793916593244	1199	0.0672273756596252
Zm00001d013966	8	0.00356211580802513	3695	0.514054305991047
Zm00001d014180	8	0.0035603031951983	2430	0.413634518895249
Zm00001d014284	8	0.00356096352924037	2841	0.348648653208851
Zm00001d014349	8	0.00356166438151071	3204	0.401187296988133
Zm00001d014606	8	0.00356203524204354	3828	0.532061667454939
Zm00001d014704	8	0.00356119635633338	3240	0.459872842247472
Zm00001d014716	8	0.00356210098665119	3892	0.539413598725923
Zm00001d014816	8	0.00356142807420374	3196	0.432023838347817
Zm00001d014919	8	0.00356176544854957	3314	0.407892121360396
Zm00001d015017	9	0.00355307720344687	249	0.00649059769718585
Zm00001d015102	8	0.00355963817239639	1603	0.218665993617249
Zm00001d015268	8	0.00355648346146779	760	0.0502662525071221
Zm00001d015377	8	0.00355683240360822	868	0.044859490542994
Zm00001d015463	8	0.00356074478307377	2794	0.424194931261171
Zm00001d015628	8	0.00355794295739782	1297	0.0795782239358086
Zm00001d015772	8	0.00355953267220924	1758	0.187335533294731
Zm00001d015929	8	0.00356126852751871	3109	0.38885166774644
Zm00001d016019	8	0.00356198812023406	3704	0.521799341740145
Zm00001d016072	8	0.003560613776103	2540	0.295121561432505
Zm00001d016228	8	0.00356229633465869	3791	0.585332034543318
Zm00001d016361	8	0.00355843098644358	1124	0.0865959470435447
Zm00001d016435	8	0.00356013767543312	1767	0.214047450345628
Zm00001d016496	8	0.00355823454529081	920	0.128574519486563
Zm00001d016736	8	0.00355809348510184	1254	0.0770784962901381
Zm00001d016817	8	0.00355958580101822	1626	0.23034382897882
Zm00001d016863	8	0.0035603077510058	2147	0.192482721508115
Zm00001d016893	8	0.00356082794902261	2602	0.281174415138743
Zm00001d016943	8	0.00356142465519632	3049	0.391961923564751
Zm00001d016991	8	0.00355987044664603	1898	0.1917318233627
Zm00001d017069	8	0.00355752935617008	985	0.0734606792137543
Zm00001d017139	8	0.00356099619156427	2663	0.296887759636213
Zm00001d017141	8	0.00356186614134084	3605	0.564489451868613
Zm00001d017711	8	0.00356172365321391	3546	0.489472885679365
Zm00001d017956	8	0.00356175936916706	3744	0.555804448578643
Zm00001d017982	8	0.00355820913846323	1362	0.0770453080083939
Zm00001d018030	8	0.00356088643334051	2740	0.321602651684946
Zm00001d018069	8	0.00356164918395585	3200	0.427354150806902
Zm00001d018077	8	0.00355946284818648	1773	0.148000714343767
Zm00001d018157	8	0.00356181864403181	3464	0.461845793593637
Zm00001d018197	8	0.0035611207696492	2880	0.36077523136967
Zm00001d018362	8	0.0035593729158458	1717	0.174788006848861
Zm00001d018623	8	0.00356139122524743	2910	0.35573120482356
Zm00001d018634	8	0.0035621317696427	4308	0.72594580856487
Zm00001d018639	8	0.00356083554428003	2445	0.325484487025695
Zm00001d018779	8	0.00355939758038148	1702	0.184288027369969
Zm00001d018797	8	0.00355909631700475	1666	0.194380669345518
Zm00001d018810	8	0.00356281977529308	4442	0.628230897001647
