Gene	eccentricity	closeness	degree	eigen_centrality
Zm00001d013148	4	0.0815182341712875	160	0.12007760457161
Zm00001d011965	4	0.081593330846457	1062	0.323634052225386
Zm00001d033927	5	0.0791061016799904	22	0.0252138733468684
Zm00001d018303	4	0.0803090528869946	255	0.0979428371797853
Zm00001d042025	4	0.0809356800411854	80	0.0715227333766971
Zm00001d006760	4	0.0820454945757471	187	0.166639293300679
Zm00001d000302	5	0.0797008919377069	29	0.0338951207476154
Zm00001d036968	5	0.0784549789936279	19	0.0159777687789095
Zm00001d052393	5	0.0775764229848758	5	0.006695702271694
Zm00001d027719	5	0.0790288071532475	17	0.0203288833112105
Zm00001d026270	5	0.0778592874609218	14	0.00982040792005787
Zm00001d014112	4	0.0810820393967037	569	0.19288926879679
Zm00001d025864	4	0.0807068992623632	787	0.235983852184211
Zm00001d033447	5	0.080480180707665	50	0.0593001091353748
Zm00001d030166	5	0.0787669838764729	23	0.0178972518922624
Zm00001d019087	5	0.07925090659332	80	0.0359682212899326
Zm00001d018625	5	0.0762288623552943	7	0.00279031736831285
Zm00001d048046	5	0.0796156268694037	92	0.0496508301533342
Zm00001d041760	4	0.0822351321927952	251	0.201783636336347
Zm00001d027302	5	0.0797387900017435	67	0.0369890812878165
Zm00001d029560	5	0.0789729807794948	17	0.0158544073164377
Zm00001d007048	4	0.0803693526742923	42	0.0451969669180729
Zm00001d047296	4	0.0821033390997813	644	0.276780991763838
Zm00001d007185	4	0.0791367132812131	286	0.0739971663807228
Zm00001d006918	5	0.0785132608566729	15	0.0153952099032107
Zm00001d012831	5	0.0782906408540571	9	0.00961858653783448
Zm00001d035990	4	0.0807670201869387	583	0.178900940775804
Zm00001d020038	4	0.0796746370866843	37	0.0346645965598449
Zm00001d045819	5	0.0794117832766121	36	0.0302891268574281
Zm00001d013838	5	0.0792853788229806	27	0.0262746288942067
Zm00001d024679	4	0.0828592604792885	3034	0.703849225772844
Zm00001d002658	5	0.078521103678199	10	0.0132528967249802
Zm00001d011401	5	0.0796002582245794	41	0.0294084993637844
Zm00001d048551	5	0.0789474510148548	16	0.0178169914711438
Zm00001d042460	5	0.0788937189885646	161	0.0613468250706259
Zm00001d017900	4	0.0809359404612132	664	0.195939496085958
Zm00001d012979	5	0.0777764722615595	14	0.00942541072373926
Zm00001d032992	5	0.079035014956137	20	0.0188216196217559
Zm00001d001914	5	0.078114373554027	14	0.0128473125318855
Zm00001d008997	4	0.0816574309430826	703	0.261781356193174
Zm00001d046788	5	0.0782794333656982	101	0.0347599010224055
Zm00001d015765	4	0.0801951157304087	40	0.0451699916950443
Zm00001d050850	5	0.0779128258499356	39	0.0185521446484479
Zm00001d038376	4	0.0814111174043207	95	0.101524833815125
Zm00001d035825	5	0.0783811491373212	10	0.0109925532444443
Zm00001d034590	4	0.0798314127119639	43	0.0377528159635203
Zm00001d027580	4	0.0808095735282307	69	0.067201680529964
Zm00001d002546	5	0.0799214574847331	44	0.0425627665843417
Zm00001d033746	5	0.0807675388601868	91	0.0789886042181133
Zm00001d046952	5	0.0768115012657377	8	0.00431512592553271
Zm00001d029197	5	0.0794782757062647	244	0.0733062431323875
Zm00001d012675	5	0.0819871970378483	199	0.163030391361288
Zm00001d024726	4	0.0789179760052206	324	0.0939164766796845
Zm00001d030110	5	0.0800934859166141	56	0.0452538512473779
Zm00001d048338	4	0.0796378084880721	131	0.0522223841276079
Zm00001d013080	0	3.97535281256211e-05	2	7.83072883284596e-19
Zm00001d018959	5	0.0779935134598808	14	0.011258854652678
Zm00001d047119	4	0.0801412045075843	66	0.0531760721885473
Zm00001d002154	5	0.0798973410962777	27	0.0368893864189115
Zm00001d016469	4	0.0817112785862786	184	0.14011435817049
Zm00001d016200	5	0.0801396725468894	43	0.0453965529448708
Zm00001d035526	5	0.0791613691008195	25	0.0252567320080825
Zm00001d021006	4	0.0797074583543265	34	0.0332198990035218
Zm00001d027447	5	0.0803100785093755	138	0.0620411049660414
Zm00001d019169	5	0.0769444894787878	13	0.00479058775311503
Zm00001d029646	4	0.0790894370293512	19	0.0178535154442616
Zm00001d054084	5	0.0798144411021843	50	0.0411322131180153
Zm00001d035747	4	0.0783194051785336	20	0.0145100810511617
Zm00001d012923	5	0.0787832661511333	35	0.0231118029971977
Zm00001d013549	4	0.0797221104142038	31	0.0343052989402089
Zm00001d035964	5	0.0796310014499085	29	0.0298200302999358
Zm00001d013511	5	0.0776032282745514	10	0.0089069239088556
Zm00001d016990	4	0.0790392368192002	200	0.062277596602336
Zm00001d024364	4	0.0803973522633929	76	0.053801248080683
Zm00001d043175	4	0.0808524316158272	80	0.0728985870616898
Zm00001d033591	5	0.0787882015028456	17	0.0177995471761014
Zm00001d026690	5	0.0790857070992894	161	0.0610487072737327
Zm00001d053289	5	0.0783035578093433	32	0.0165153308194433
Zm00001d030593	5	0.0800511736850145	39	0.0446280906083628
Zm00001d022301	4	0.0814680705663641	127	0.110873366184142
Zm00001d005727	5	0.0793333901036689	155	0.0584554041078601
Zm00001d013033	4	0.0791466733791671	25	0.0245074333708683
Zm00001d052025	4	0.0819156419341392	199	0.160212189096573
Zm00001d017360	5	0.0797127627884573	30	0.0297655790163046
Zm00001d053007	5	0.0796779179970605	37	0.0353578335598076
