gene	30-Embryo(15DAP)	32-Endosperm(15DAP)	23-1cmear	27-1cmtassel	31-Embryo(20DAP)	33-Endosperm(20DAP)	21-2mmear	26-2mmtassel	22-5mmear	01-Root(6DAS)	04-Seedling(6DAS)	29-Kernel(6DAP)	10-Leaf(14DAS)	03-Root(14DAS)	05-Seedling(14DAS)	18-Stem(14DAS)	15-Ear-leaf	08-First Leaf-N(V3)	25-Inflorescence	20-Internode(V6)	19-Stem(V6)	28-Tassel(V12)	06-Topmost Leaf-N(V3)	02-Primary Root(V1)	16-SAM(V1)	09-Third Leaf(V3)	17-SAM(V3)	12-Tip of Stage 2 leaf-L(V5)	11-Tip of Stage 2 Leaf-N(V5)	14-Base of Stage 2 leaf-L(V5)	13-Base of Stage 2 Leaf-N(V5)
Zm00001d031248	1.95840395502842	2.258747898574	2.14101058062834	1.84937662522901	2.2007888530787	1.4922693018971	2.91585586540325	2.55489761676441	2.56468387044873	1.27307689749937	0.815119596379142	2.01362090287283	0.704926838929627	1.02103014770586	0.913484968486591	1.30894561730487	0.838131284429795	1.42050072706181	1.85639933265639	1.64951866304939	1.53691055133043	1.49061710711776	0.935861383454306	1.412977393453	1.97505178183391	0.885928454717484	2.23364176276589	0.942387261062925	1.40688736954337	0.932008241309135	1.18242184629144
Zm00001d017030	4.5269229986403	5.94120002202895	4.50184574951061	4.34150003639814	4.53574501989935	4.77533460008753	4.3559589530805	4.20210469880916	4.45903636442284	3.64099873001877	2.64260939349679	4.72192212429317	1.75448990474737	3.42612665198098	3.07500851080056	3.57546101017845	2.79772304494906	3.42563399134548	4.64666785765046	3.89434501532049	4.48067163071922	4.19810757587565	3.68652316191038	3.84495095936852	4.46260762331974	3.46281581560116	4.71774210703085	2.10797069015466	3.44260251521126	1.8833660740624	3.24669758535387
Zm00001d031511	0	0.0191197380333682	0.0121588684606107	0.0100271498895377	0.0189097267861806	0	0.0359060873583439	0	0.0191603129538297	0.0204204146540444	0.0223145433050362	0.0756613213552529	0.484876952532605	0.445029020225822	0.0177516243113001	0.522467099717524	0.0219302327568364	0.0608097001858383	0	0	0.00436907170599467	0.00331654758174636	0.00354251290615683	0.0474671945083497	0	0.0171814907986847	0.0309546976708017	0.0646787082072083	0.0185501450311587	0.0262830747594247	0.0136080405713693
Zm00001d024198	0.627629248752339	1.88480400556164	0.0513797589482079	0.439730571123054	0.09889045224757	1.60495494101393	0.0795269387066966	0.0241430552744159	0	0.746014306238385	0.738674463852411	1.73519980941794	0	1.45403635571323	0.924749807347878	2.02159325522566	0.187384539660114	0.722907071985977	0.128088135649691	1.22754332312856	0.96666376043506	1.34279735498044	0.469550002752067	0.570752412501386	0.0289813929057877	0.151285390576905	0.0467508685853674	0.0239947879802667	0.327840821980694	0.0336252730251841	0.194725026150529
Zm00001d007650	5.83525571322909	5.01807649962738	5.60358830777438	5.26966489806593	5.01389297173921	4.00285020231314	5.78127240160186	5.60072865631374	5.81992383818062	5.34884220228933	4.57104238215903	5.46597399122168	5.59792297570208	5.59488119392782	5.54547916870581	5.44255965474491	5.20989053346338	5.39574927055672	5.52641316391559	5.60733365783886	5.89636265628709	5.37298027962585	5.02860601470573	4.95244064615556	5.51893427974712	5.14632819210041	5.44156901422881	4.54719855103783	5.58080606578269	5.06205527161116	6.02557964728373
Zm00001d041596	0.430194265225391	3.00915302605236	0.0694485214328314	0.0031632452217779	0.098744282571245	2.97264284800365	0	0.0214086569387069	0	0.130848521868957	1.949738483394	1.01628449988473	0.0936994361599358	0.0414105158056899	2.54384673982729	3.24972073150319	0.0817752337666431	0.752356827252052	0.00479331743259029	0.0528971759515491	0.0274902636220514	1.1901369377054	1.08001222844113	0.267784465501739	0	0.330892217675577	0.0114348096395484	1.80562739440744	1.55821693063956	0.112663439460891	0.543116724034441
Zm00001d011911	0	0	0	0	0	0.11545679759177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0304632135804368	0	0	0	0	0	0	0
Zm00001d028171	1.55378833291947	2.18460783947446	3.32924898329219	2.73147131727045	2.14584698227927	2.88891641060932	3.25656098867833	3.20033563577003	3.4187788494858	4.47171731608933	4.19484926272729	3.4297568125635	4.98781974202143	5.01342188164656	3.9961807790816	3.42406770338866	4.29061077434241	5.16801196233744	3.19414222405788	5.486412964999	5.30147274585325	4.17921300582629	2.61856639679923	5.76760478764984	2.93616215983967	4.19129749006341	3.22161078416931	4.43727412097271	4.77048349768744	3.04377686359788	4.19150220815542
Zm00001d028584	2.42212008384457	0.0206152728239501	0	0.106589530279875	1.55494585917648	0	0	0	0	2.9126207424723	0.0173226198256523	0.386628874041595	0	1.79486352624806	0.559637666094087	0	0	0	0.0118290804053699	0.0892140583854115	0.0378074117161945	0.375578863667422	0.0233930494621828	2.369043873342	0.291093692123554	0	0.0385956138270251	0	0	0	0
Zm00001d014031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d015521	3.0302934325935	0.766359816818857	5.91400617236464	5.57018977373008	5.19968948041855	1.72175849325421	6.68141146154304	5.66515371390636	6.31775299536681	6.96681336702311	4.30618603389811	3.32666252871701	4.74429319301628	6.57237444943935	4.08301827204727	4.44605887159232	5.06290939108858	5.93131788184416	5.25408366590742	5.58590247093453	5.07646454129575	5.80150234190388	4.83713783186242	7.26565510386213	5.93858050023709	5.9160061631593	6.03172732331245	5.09822945541391	5.53479330372976	4.59989817719187	5.28441618833813
Zm00001d020568	1.9843959451771	0.8360222711631	2.81275131653285	2.14869043601629	2.74142340826288	0.919150889140956	3.8212124299868	3.15979199645832	2.9700395164832	1.04823967378945	1.17547222559867	0.736005160996898	0.345955517168418	0.258069011094998	1.41688026648526	1.61122054778136	0.69152076521263	0.54993821873486	2.73631868896474	1.53112215762172	1.88435683305021	0.420241461215193	1.71992179744281	0.639661434307266	2.53424466761104	0.476337096842733	2.81876672839081	0.639054768009295	0.98576526440349	0.190295630591053	1.07617323035124
Zm00001d021430	3.59397924149446	3.2406874734577	4.17490767116435	3.22607511673086	3.01654989402006	3.29912520989542	4.57736462290108	4.60259043707649	4.65375361693381	2.55683194049038	0.959002244262115	3.14469356038985	1.44023359415788	2.02197410332351	2.25450561025173	2.9809783709056	0.984497846145359	1.88168850091305	4.25269839174276	2.20361275911217	2.59061004303487	1.43476004891595	1.21895626407503	2.2397527139646	4.31643077676884	1.53747797685697	4.34018961962921	1.1664808674602	2.07154319411988	1.20900379860543	1.66283918904195
Zm00001d032827	0.0870187622959822	0.0738195479256933	0.0397967584806093	0.0368605785138052	0.0393946162576783	0.0819824244119094	0.111341859145449	0.077169836712751	0.0413761695035885	0.0194855829132539	0	0.0306171734457057	0	0.290933916710244	0.0315067114452385	0.215726426823943	0.00660538305654901	0	0.0620360320719389	0.00619459861967345	0.0285267193656707	0.0260960648483222	0.0174915288438482	0.0269310465665029	0.0682518696145024	0	0.0595864779687386	0.023932355086987	0.0800245121387981	0	0.0797481036408526
Zm00001d034011	2.64186586039424	1.63574301680702	3.07701358534413	3.78297473259308	1.90031541202576	1.72487331566024	2.69800794942757	2.90365774375737	3.02428128838516	4.37402265101769	3.71696763555976	2.90702822215074	4.84360792579942	4.58974371569653	2.81145715839544	3.5833041317911	4.72686420577343	4.42997672674459	3.45024479266011	3.43265266839068	3.41521552587916	2.95287522089503	3.19057827881451	4.36716016792153	2.97107629800165	3.89209220651114	3.27992089772647	3.52422023932255	4.18526441156961	3.42677282939199	4.35267417942581
Zm00001d024135	0.0052145634632406	0.0193268717226534	0.00646248355641928	0.00788653753208598	0.0154411907174455	0.0132585708341712	0.0140838693693274	0.0283449512826891	0.00683514152130707	0.00937798955889939	0	0.00471351123819362	0.34669710999019	0.087412600642368	0	0.341217812858658	0.00350365514727095	0.012078038015789	0.0324006386135041	0.0188335456593269	0.0099684078847541	0.0193325656996089	0	0	0.0211570393309005	0.018418394628291	0.010563597286431	0.00824663492315737	0.0324457788841744	0.011465582378055	0.0135723113545182
Zm00001d019507	4.41316568487347	4.87839299786858	4.20856942467999	5.15008487380124	6.17966992110173	4.67394952178892	3.55164428566395	4.36457393802048	4.21060581350592	5.81058658214106	5.78603305201375	7.77685477073908	6.10245300719894	7.33115190177096	7.60882963020703	8.06004270766112	3.20418580029583	2.69826938289865	4.22452477102142	8.3775482789114	7.86056799783151	7.95385146215209	7.65144569409114	5.57829604249438	4.87906319757208	5.13256405247199	5.23939298127886	5.09381517312886	5.10626507986528	6.59461909268716	6.98248096764966
ENSRNA049762435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d022446	0.163195992186617	0.0515649122506578	2.7192466460098	1.31594815486429	0.582059765461772	0.130964466443058	1.33073478237945	1.12954712962013	2.67214390412475	0.369591553677435	0.13324851827911	0.188528792740011	0.264052348876669	0.310481474531794	0.453411167478034	0.538954275196723	0.0625811177784133	0.500838247425712	2.21697395570795	0.906227957892476	1.1237943052634	0.234735517236781	0.21068310931138	0.0386602244916174	0.651766746161407	0.263793424399814	0.503869232807114	0.0445165246538928	0.384598037283842	0.434597271905824	1.25414260113981
Zm00001d004811	0	0	0	0	0	0	0	0	0	0	0	0.00125243685100055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d017735	0	0	0	0.0018786079907925	0	0	0	0	0	0	0	0	0	0	0	0	0.469942745467805	0	0	0	0	0.677832488039605	0	0	0	0	0	0	0	0	0
Zm00001d031471	2.4882684546509	1.50502251143321	2.23790431443909	1.99330499178484	2.57425788242692	1.0575584052732	2.43694961505619	2.37517514258874	2.4067763738537	2.72080367261895	1.9905953214015	3.30050478007815	0.174787336888497	1.52778449800761	1.43208711462082	2.05938435275133	1.02853379159086	2.068727210513	2.39660067142159	2.56370398101194	2.33943701239769	1.48564347278313	1.97679326390006	2.39631419228105	2.52940856410449	1.32933575017142	2.12877856257491	0.559991958674833	1.49740568586767	0.630350483995532	1.83549605165004
Zm00001d048764	1.18377454831367	0.631916806654966	0.970848501848994	0.718773687579199	0.359842170905425	0.513290624095592	1.12676343889448	0.837991263667974	1.25943942318636	1.17399375001224	0.669397826134209	1.30873859677785	0.0139474240065625	0.72294422047593	0.294047232551201	0.670510888942728	0.692312027861457	1.19794305832918	1.12670595941191	0.318822383011946	0.585324571738407	4.37933206144947	1.33121735750982	0.867133807998027	0.840722241099688	0.40817652457565	1.13056883311471	0.604753120688987	0.687116692495133	0.286642846919135	0.620883833013247
Zm00001d028490	3.99524136583194	4.54213204064141	4.52369822157702	4.16810413349512	3.83145571814527	4.01486023714137	4.69997767656305	4.61265239007873	4.87496099306514	4.82465371587331	3.65543495293207	5.35702954886092	4.67819934693812	4.5865199807569	4.60695128647348	4.79580146172923	4.43324571375586	4.98985479444048	4.77176250588706	5.1875334602832	4.88493001030903	5.15375287532943	3.92835809914713	4.40199713455347	4.59821609808772	4.5124497220653	4.89595251182187	4.50633751187649	4.6770746356932	4.5386630593604	4.45249294146889
Zm00001d042524	0	0	0.03228919252244	0.0116802576400278	0.038974106869724	0.0349488520431032	0	0.0137773850228854	0.0194549807688601	0	0	0	0	0	0	0	0	0	0.0337507093871348	0.0272991631865944	0.0305924562258622	0	0	0	0	0	0	0	0	0	0.0138252551669672
Zm00001d001578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d051499	1.4899402899674	1.60157838653186	1.18406950905313	2.61511232932619	5.81388612583201	1.76107374769769	1.3777542870533	1.02755148118587	1.10979447286132	4.53069123489709	3.24961713444628	5.39299064358841	4.1342380696086	4.83909630646276	4.80607264664785	4.46863863880474	4.48630843729251	5.3244396052796	1.63704771037931	3.80613156489958	3.16633970090062	5.00626521051928	4.94940197950813	4.6538613904926	0.991431687573227	4.41858265438465	1.14527279177165	4.93595018075031	5.0555394075832	4.68525209798778	5.10319507424062
Zm00001d033019	8.87215641255696	1.0711712627618	1.42648510115394	0.577966769894419	7.11712153324643	0.179221208247284	1.03972447939845	1.49961707823014	1.13428863639064	1.31438736430906	0.690349596834599	0.0953749100906928	0	0.240212955453957	0.80179355057415	0.104722445275263	0.170539138197217	0.0459566297226918	1.10545314205802	0.276619341612689	0.034603810089973	0.0580885560155527	0.191887283723286	0.430165355679049	0.4216208020558	0.0462710245637391	1.32553810267204	0.171819778518408	0.100101003048772	0.0383926332420172	0.0679353474292417
Zm00001d031490	5.64099404641189	5.49607111922643	5.93807279513001	5.47147979116157	4.93431142900008	5.00931252440735	5.67029987536294	5.76565668076509	5.85672784349754	5.21219303351094	4.85222074430845	5.89690659428221	6.58543170605971	6.50382319439895	5.33004051078728	6.22114243200848	5.39409727992276	6.37144897489719	5.9465847939074	5.86532244167407	6.2426157572469	5.918748663662	4.87276573257277	5.79015532072054	5.54033257866692	5.65036532187984	5.60989416701909	4.9138933180646	5.89413017347924	4.84236842256387	6.06810754024075
Zm00001d041547	0	0	0	0	0.0323244612039035	0.017959666928897	0.0439386804615907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02190181386401	0.0132900194299767	0	0.0145823924400084
Zm00001d006444	0	0.120623996113653	0.0982046063347354	0	0.724473034163658	0.162092063129689	0.139572961966926	0	0.143871407754118	0	0.0480882809009908	0.110619150352507	0	0	0	0.0481259561921617	0.0534603221552966	0.282148567692412	0	0.0873888375831905	0	0	0	0.0725092183566216	0.0392472062176588	0.0994662301583286	0.0782190518685621	0	0.0499812930637378	0.0722094100541388	0
Zm00001d052330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0766664894848845	0	0	0	0	0	0	0	0	0	0.0785551861219214	0	0	0
Zm00001d040231	0.0240962356697771	0	0.0534700536142169	0.0477617204909512	0	0	0	0.0154640279157305	0.0867796907265904	0.110123331093107	0	0.00768564734329211	0	0	0	0	0.0397097424421301	0.0626819602373795	0.038725534505257	0	0	0	0	0.354413229292524	0.0807736199886144	0.08040525489981	0	0	0.132732783489181	0.0614617076261293	0.0598086445942877
Zm00001d045815	0	0	0	0.0704016937958946	0	0	0	0	0	0	0.071772964423022	0.143497910701917	0	0.56839017957196	0	0	0	0.0184682475470741	0	0	0	0.0320627470492697	0	0	0.14109725664831	0.0737866499758527	0	0	0	0.277901455284828	0
Zm00001d047255	7.14075068489351	4.7040229143314	6.38859642621921	6.00131090420392	7.24761834494049	4.19119032227914	6.75716611506122	6.809490982477	6.44348247391307	4.923210543635	6.87652678755335	5.30284842947359	5.21743746830331	5.02052526975478	6.53663869737262	5.86832078614284	5.49594673301895	5.60380515391538	6.24419845687171	6.4553546929024	6.34704413079925	8.89695498396827	6.9276093435411	4.83221908091563	6.61739432036258	6.21721883914607	6.56624128707394	5.93847976156752	6.57960815839495	7.27584029668634	6.77890459164292
Zm00001d021436	5.28180362974516	5.60546138332659	5.28052056377625	5.19039838045616	5.48029154213504	4.74578630707295	5.22795394928333	4.60940686172919	4.86156737683835	5.58708172020332	4.00053455472011	5.79322573706319	4.25840446184157	5.67890548280957	4.69503707039239	5.02407136213679	4.79631465862722	5.11016802529488	5.16741575722858	5.08037035339888	5.13491375584063	5.84806575853466	3.91458920599636	4.95067416549098	4.55269841984892	4.8086124811707	4.61359945445559	4.99235475206591	4.93846941090291	4.20929142376994	4.50371031777561
Zm00001d034438	0.770385071558794	0.412233061518135	0.698172684712059	0.625213902819278	0.578448958753316	0.169388219039383	0.565615209429527	0.715935530882533	0.744172292563097	0.571848127418367	0.260172628679455	0.549857411051853	2.93891863198577	0.822890008050252	1.00453411092903	1.79070907494151	0.234869151705381	0.839276362022048	0.62963918576209	0.729227325263873	0.750082065980081	1.18542891429219	0.761074598969754	0.453247320199677	1.0422338813098	0.559645007292688	0.824809392388369	0.358875017721274	0.748727420030795	0.314027075855445	0.58983585957205
Zm00001d047427	3.67088066190673	1.42313601737209	3.46782606180062	3.34943442394808	3.28734344564602	1.23888374919964	3.76760014003301	3.55877126470489	3.23914290457334	2.66166797853463	0.612835125139317	2.5640321485583	1.41816079684407	2.37462415352219	1.22828552578977	2.00384974018378	0.873930892280567	2.06972192708665	3.47719354215261	2.40871104594725	2.6884220932822	1.41793026646029	2.06571137021626	1.79830584193446	3.69558855481102	1.29694923481377	3.41369088161609	0.950154831861978	1.58389763933671	0.839241688268834	1.67266407410332
Zm00001d001345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d025475	0	0.00283787356494474	0	0.00710003633508175	1.27977971117289	0	0.00869698881045607	0.00837716596361615	0	2.29662890535139	0.013772383572903	0.0274782321191077	0	0.800068253873322	0.278544463878674	0.0238081907357442	0.0050168950623848	0	0.00386628686886135	0.009106344641814	0.0527073252839089	0.14257942811611	0.00602148833071627	0.921784394219389	0	0	0.0215067332717539	0.00828464792851781	0	0.0347981704013176	0.0165975831221975
Zm00001d005858	5.68433529482652	5.81013261593477	5.72866342809873	6.07536815798051	4.18024662126797	5.50225268491335	5.19707793210795	5.06031900944384	5.15478986232531	6.02188825918709	5.57135812906449	6.23376316266113	5.47677772622863	6.24942475674516	5.47941628718193	5.87697147737206	5.12092292870793	5.87241924437858	5.9929800278927	5.584553002752	5.19050185388984	5.95428041472928	5.13337929336188	5.82657380732002	5.65421621837432	5.78070737609819	5.18081471869797	5.69560568874225	5.98028098339121	5.81224214990945	5.37045408105179
Zm00001d017380	0.283761200597576	0.3947780722874	2.54592624871227	1.30419034237161	0.369891342586466	0.640345595943577	0.801180596482722	1.32595883110148	2.18379090132222	0.816090936284896	2.96842396228925	2.71713219480165	1.84429726463392	3.73711427426232	2.98712309581577	3.98622451062449	3.34716204233216	2.55974851421644	2.2015367896181	3.64254175765048	3.0816679634324	2.79058804081518	1.65524831725504	2.23259706193296	2.86409757408206	1.73474169782093	2.35408988975044	3.03630111368094	3.17961287929129	1.33045858387922	2.32032220321141
Zm00001d001093	0	0.0313239067455536	0	0	0	0.0285896609510894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d011963	5.18600129624721	3.8713834204309	4.83419875470947	4.47143207337468	4.38966637218116	3.43955645292262	4.79349089335331	5.05923953373315	4.93237545068105	3.35042991974458	3.18517237860576	4.61164622517932	3.36931913557332	3.74838925747168	3.95567729086983	4.28590097219496	3.13657120878423	3.76049253086904	4.75790777312308	3.98363884537048	4.09198728681173	3.38780738594076	4.08478968312862	3.09636171810804	4.56083880086	3.71342132479789	4.55572782408979	3.57938412923986	4.15107119024127	3.38355611058081	4.1556385414103
Zm00001d002729	0.0500809298509817	0.884189571717136	0.108571960389315	0.0205662051801475	0.013622332010354	3.39257220770361	0.282325333808233	0.206707606250965	0.117522839759012	0	0	0.0593213558850923	0	0	0	0.151312021299532	0	0	0.074598598847286	0.0147730426864894	0.0137180809998743	0.0325748440530393	0	0	0.0191204498839124	0	0	0.0278688508400572	0.072271846667669	0.0098573646344799	0
Zm00001d005662	5.07991662101793	5.41567234827466	4.48858107526858	4.29094069720723	3.37653447046748	4.35509187259947	4.39214209032766	4.87875402836685	4.63732888978134	3.59810807728869	2.85008549843674	3.92810118435855	2.22632078227657	3.48938686643944	3.32061024045519	3.50321641844367	2.85699624362037	3.41923515201115	4.55991406703402	3.67648181040143	3.60149138726586	3.39812568429426	3.46561720637003	3.28031148395207	4.64890086067984	3.04667509597088	4.39562571102413	2.65419274160424	3.14033097465459	2.21242521777885	3.1441906319078
Zm00001d037892	0.113417132431928	0	1.18874462363639	1.29617721098916	0.249440486583317	0.00199170774341714	1.13764090112312	1.05046582552479	1.56751040199442	2.45951135812314	2.01226687375623	0.532218199299766	2.09520947607228	2.40492314430331	3.11483557485619	1.49359148994006	2.30081473447665	1.8601440123612	1.03634120825831	2.3234432828959	1.92354855295275	1.07891070633502	2.45935554725688	2.67513065763312	0.717669185585234	2.86869901158622	0.563179123781962	3.26259070888682	1.54870516293279	3.82666613522775	2.16331290892355
Zm00001d025657	4.94436761180354	3.1130983616851	4.95611351783107	4.9558059251804	4.94088535786798	2.69160294812045	4.93050476110666	4.79783303102652	5.12607739654706	4.19381380168003	3.64959396217236	4.57684407815348	3.48998279295174	3.90752067528233	4.14849561800065	4.14845433272566	4.62248175174417	4.75337176954912	5.19916110839409	5.00597261772733	4.9545663142139	4.42473650055739	3.71821617103254	3.78836879441861	4.52657917494256	4.40723723572976	4.42656104712579	3.96117660704399	4.32024222278081	3.24581743433171	3.87306375689407
Zm00001d000943	1.39160056877463	3.15239712981363	1.7404498920023	2.17806572063345	1.78690034125374	2.0555835259925	1.84785363180831	1.54599974244057	1.63039568572696	1.68332051871582	3.71320420313243	1.45384177055517	3.2095403926076	2.17414351981652	3.79346274898553	3.80876292342082	2.62688566055602	3.47216345355925	1.95548559656386	1.64734905091434	2.36213726606851	3.26360573518012	4.74964528119481	2.16926104866631	1.65087528400947	3.41957516068087	1.69558031486262	2.50480951923294	3.93664288537709	2.30911840283348	2.93160411319883
Zm00001d011574	0	0	0	0	0.0080809439008803	0	0	0	0	0	0	0	0.292607437582643	0	0.0624878667663884	0.081625956275242	0	0.0278377184440833	0	0	0	0	0.0137688110980141	0	0	0.0232560621131866	0	0.0260138861603376	0.95315197974872	0.0290273472649827	0.62455200268867
Zm00001d007344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d029575	0	0	0.0209103546141185	0.0542247368145174	0	0	0.0201728926086532	0.145155056117122	0.00638707861784743	0	0	0	1.03412483959484	0.843964956273735	0.0428229123927588	1.00445464995617	0	0.0344840823731881	0.0242288872701536	0.0531182891899937	0	0	0	0	0	0.00826097957114863	0	0	1.17388568871549	0	0.441549876022396
Zm00001d002349	4.73138971795576	0.741091135613636	5.33801014208813	4.9244913702601	4.05317716878243	0.296387510223649	5.7992503903175	5.30459830542823	5.67908840741593	2.29165600799978	2.43324471208276	5.35175901795591	3.4543431229138	2.66540073040304	3.68236845157025	4.37864926227962	2.60886150986053	2.9094551578666	5.56640573881475	4.63419382940053	4.72323509286062	4.85009900407315	3.07840540426094	2.8399247286547	4.8851049484698	2.65375184022167	5.14499631383972	2.1887164598527	2.92864320110013	3.2640158559545	3.59002911493067
Zm00001d034432	5.36276334249065	5.57434419295365	5.63306810772701	5.5683167078996	4.14159161924783	5.07293056838254	5.06419340690474	5.29075116294217	5.50619431145477	5.29115881690036	5.34354183391452	6.32319460375846	5.69451937644346	6.24637202892117	5.88528591854403	6.03142752024045	6.24114111349596	6.1258140320389	5.59241975096831	5.65382544298822	5.50747781494788	6.27849880172876	5.6055652104909	5.75613848422389	5.1954522726025	5.23635147993105	5.13974494703713	5.52721604623514	5.69783116042916	5.31056299759784	5.86249316142898
Zm00001d019340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649345725162803	0	0	0	0	0	0	0.230804318452623	0	0	0	0	0	0	0
Zm00001d035885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d006092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d012963	1.6632542061256	0.0565349753124114	3.04931414157065	3.16800646478583	1.61174887062367	0.00679709030377483	2.87376605905387	2.74948224389895	3.22389335702739	1.93326499417639	2.39069959836932	0.779687106691785	2.16995241238769	0.775216615735946	2.11157422460554	2.00004760815082	1.61119835304335	2.93400132313667	2.53347152610035	2.95652870456457	2.54234708545159	0.352047169953986	2.15509038318819	1.93293215856242	2.70763798015314	2.84168867674079	2.21051261668541	2.75000250443082	2.81551220710517	2.289497206858	2.5537921412863
Zm00001d029832	4.51142882132239	4.29467522108747	4.36221632526444	4.26468984993098	4.0450190206983	3.07245236590568	4.88676619399438	4.39192852970503	4.65433726306421	3.94759065409154	2.92825149122325	3.95647383027869	3.58398372097615	3.36883461657098	3.08428618117286	3.72472316855142	3.46720936586433	4.30909238443222	4.52478800799	4.01827888632352	4.26101863529544	3.64534013264846	3.28582090958502	3.35836552558532	4.46365720953403	3.66965389529569	4.44922403505719	3.38284775123551	3.77696339927119	3.2682558422792	3.54314599363977
Zm00001d030659	5.27073793114627	4.27311771358965	6.27251061367742	5.29868688694787	5.77517013320521	3.90457744857032	6.96307166227982	6.4701069127242	6.62989191363369	5.33168506548509	4.68087868074203	6.03486132306355	5.97116602426313	5.51742135710502	5.2543494035529	5.49900114512655	5.15413095936677	6.04818695842575	6.3897130613451	5.99317362209718	6.05389072440251	5.7820425761854	5.185105203921	5.80695690230777	6.07943164046952	5.35864000210772	5.87929900762762	5.47492227868135	5.71435819461855	5.362978652372	5.77868811130112
Zm00001d013130	0.513960618761099	0.11870656901567	1.29312824885157	0.929187666015886	0.847675871191844	0.0810921117500355	1.74584419071235	1.67367604061059	1.65352600802695	0.129222340037575	5.81859557227496	0.664561116962571	5.9923741278467	0.619591428894686	2.67899279446851	1.45011193667014	1.8077454273598	3.0138837510411	1.9107854190681	0.42349695827619	0.509389284168068	0.420088359293449	0.807690412693001	0.140505793775733	1.40041688020571	3.993632610838	1.77728693411726	4.52365889563425	2.86883104736338	3.48419421343089	2.87970615831893
Zm00001d001038	0.0352255301503541	0.0157473218482802	0	0.0277450248327859	0	0	0	0	0	0	0	0.0485012600014712	0	0	0	0	0.0470762614825841	0.141991841374141	0	0	0.025950123608461	0.199721336750385	0.115085861057887	0.0268390027333153	0	0.0133957960396814	0	0.0675086206649602	0.0880255522904962	0	0.0601151922029916
Zm00001d022161	2.98784372538205	3.17707695815994	3.3994461368965	2.25021214737523	4.76318359895604	3.84483183115162	2.57455931850405	2.7005238359073	3.25750430968517	3.12242813560984	2.92634989392855	3.85140994949809	6.38008937550699	4.44501524328221	5.17667871452713	4.6281684869248	4.98859303296646	4.28554777574962	3.87381688874073	3.30820817130953	3.47625555965736	3.41873223996651	3.86000183958748	2.90777959886906	2.87761548121654	5.00364228350386	3.15243266406834	6.13176795823787	4.26103537730605	6.09125668735995	3.95786729714177
Zm00001d048084	3.54040736535694	2.90029222327571	2.97232191644983	3.30461829081004	3.27092073411982	2.44903926884656	2.91876756315181	2.8004313296468	3.00558332233098	5.44967430977483	2.43295112511414	4.16863493598003	3.13127108175902	5.10386145678992	3.28808372993055	3.76711607033104	2.50437568548807	2.76911444406385	3.07619461297131	3.35101532202093	3.44878561020028	3.86519085163489	3.01990656338497	4.4478669465017	2.93457584995206	2.93541684349128	3.18470145545184	3.69604162385471	3.68091155600362	3.04987241632884	3.79427944073639
ENSRNA049479077	0.000797589844339902	0.00172659371968022	0.000280576900233935	0	0.000514950216451819	0.00104052914623402	0.00250378737567149	0.00364972610940049	0	0.0344037888089357	0.00183466238299836	0	0	0.016150402455186	0.00473579989894832	0	0.00338563627795929	0.000625993816911282	0.000853101836683437	0	0.000621667602876218	0	0.00190454247548507	0.0322292337851507	0	0	0	0.00711439238812291	0	0	0
Zm00001d013559	0.356479085150628	0	0.340390217740092	0.126285034106922	0	0	0	0	0.0911405862362451	0	0.0132985962007664	0.0457483927575415	0.133120259630856	0	1.28172050229289	3.37650099254777	0	0	0.997803267907246	1.13725168590904	3.06387978853476	3.65741392335461	0.133432006980735	0	0	0.281199710979925	0.0882603462771667	0.106113100164009	0.0683337412227793	1.26919297145095	1.93670106289031
